CODGEO,commune,code_dept,nom_dept,lat-commune,long-commune,z_moyen,statut,superficie,geometry_commune,Hypermarch�,Supermarch�,Grande surface de bricolage,Sup�rette,Epicerie,Boulangerie,Boucherie charcuterie,Produits surgel�s,Poissonnerie,Librairie papeterie journaux,Magasin de v�tements,Magasin d'�quipements du foyer,Magasin de chaussures,Magasin d'�lectrom�nager et de mat�riel audio-vid�o,Magasin de meubles,Magasin d'articles de sports et de loisirs,Magasin de rev�tements murs et sols,Droguerie quincaillerie bricolage,Parfumerie,Horlogerie Bijouterie,Fleuriste,Magasin d'optique,Magasin de mat�riel m�dical et orthop�dique,Station service,Nombre_m�nages_fiscaux,Nombre_personnes_dans_m�nages_fiscaux,Nbre_unit�s_de_consommation_dans_m�nages_fiscaux,m�diane_du_revenu_disponible_par_unit�_de_consommation_euro,P_2017_1T_cand_1er_Nom,P_2017_1T_cand_1er_% Voix/Exp,P_2017_2T_% Voix/Exp E Macron,P_2017_2T_% Voix/Exp M LePen,residential,secondary,service,tertiary,unclassified,primary,motorway,trunk,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,Total_population hommes_2014,Total_population_femmes_2014,moyenne_age_H_2014,moyenne_age_F_2014,moyenne_HF_2014,population_2014,population_1999,population_1982,population_1968
9001,AIGUES JUNTES,09,ARIEGE,43.049817447033966,1.474525247197997,447,Commune simple,771,[[[[1.436965924956585, 43.05268329838218], [1.450866897875067, 43.05531483170422], [1.456883596456986, 43.06719722050534], [1.496285658069148, 43.050039726300575], [1.5068297227499432, 43.04264652777855], [1.5046553957925162, 43.039745917461765], [1.4927225051429152, 43.03326472632977], [1.464956691894813, 43.04795588153427], [1.448409712354764, 43.04680560929628], [1.436965924956585, 43.05268329838218]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,M�LENCHON,52.17,86.67,13.33,0.0,0.0,0.838397396,5.18079915,3.12028627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,26,54.8,54.6,54.7,58,49,59,81
9002,AIGUES VIVES,09,ARIEGE,42.999353017376535,1.8779285796600291,440,Commune simple,522,[[[[1.8727202526673472, 42.985937300429796], [1.860019758757643, 42.99632858316536], [1.873925754640049, 43.012677578529726], [1.89613504307206, 43.00430907958745], [1.894828072488597, 42.99759307729614], [1.8742616716015021, 42.98598852364569], [1.8727202526673472, 42.985937300429796]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254.0,635.0,425.0,19642.0,LE PEN,29.97,55.62,44.38,2.393519982,0.0,4.079322945,0.870678627,4.419638367,3.353408054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,316,316,44.0,42.8,43.4,632,485,339,188
9003,L'AIGUILLON,09,ARIEGE,42.910625967300696,1.900916207085455,592,Commune simple,647,[[[[1.923250580845961, 42.921916412388015], [1.911613801791214, 42.91376871387042], [1.912873706715108, 42.89870015703866], [1.885486061955994, 42.89494072709567], [1.887337775039887, 42.908225447175646], [1.892359732538358, 42.925618977469135], [1.923250580845961, 42.921916412388015]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.0,407.0,290.8,17762.7,LE PEN,33.7,52.23,47.77,0.24122992399999998,0.564069491,2.389461736,0.0,5.407137495,1.818362178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212,196,49.4,53.5,51.4,408,422,437,372
9004,ALBIES,09,ARIEGE,42.75439667393797,1.698091792525201,1169,Commune simple,779,[[[[1.713864671821369, 42.786200936481094], [1.7028858261590711, 42.749860040025524], [1.697486511296916, 42.7179717868481], [1.6862731983567052, 42.72731553650681], [1.679275066744984, 42.74180460761869], [1.692457910290251, 42.745689280051955], [1.697452245508579, 42.760767011781795], [1.696746972114081, 42.77623417284452], [1.694419909355701, 42.78239477193616], [1.7071702850428352, 42.78949456519875], [1.713864671821369, 42.786200936481094]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.0,131.0,93.1,20692.0,M�LENCHON,30.61,71.6,28.4,1.7615672180000002,0.0,0.7214973840000001,2.850564616,1.908367694,1.5219561830000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,59,44.6,48.9,46.5,132,156,144,146
9005,ALEU,09,ARIEGE,42.89372727581064,1.267919706021371,759,Commune simple,1411,[[[[1.261934153319682, 42.8701626341389], [1.239402912461829, 42.89776286156212], [1.252025486049688, 42.91066628120527], [1.263672592943049, 42.91496139313133], [1.283925179715888, 42.91060772166859], [1.296989894227979, 42.90245319245272], [1.28108256310386, 42.884249846675935], [1.2864436485603021, 42.87156500580012], [1.261934153319682, 42.8701626341389]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.0,116.0,90.9,15123.3,M�LENCHON,30.23,64.71,35.29,0.256840419,7.19845931,0.0,10.08184676,7.007822989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60,62,55.9,52.8,54.3,122,122,127,211
9006,ALLIAT,09,ARIEGE,42.81560874381299,1.5814098318617842,822,Commune simple,345,[[[[1.588872751911643, 42.83425916188444], [1.5921527610468, 42.83077049010248], [1.5906507533948422, 42.82891788544252], [1.5880800164112192, 42.80195868647622], [1.5852934169826112, 42.80264411855267], [1.563285969894155, 42.812842294258516], [1.580649651955237, 42.821967136059534], [1.588872751911643, 42.83425916188444]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,MACRON,22.86,74.07,25.93,0.0,0.0,0.626414005,0.0,4.179364855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,29,26,49.0,49.7,49.4,55,62,65,71
9007,ALLIERES,09,ARIEGE,43.03828279129519,1.363928732502199,496,Commune simple,913,[[[[1.360681593787323, 43.026436350930425], [1.349999526774025, 43.02670218357706], [1.334823908099849, 43.03885641162982], [1.362258533661768, 43.051799421139435], [1.386199605903085, 43.04587476542233], [1.389975669322451, 43.035962342087686], [1.377566556496301, 43.02874593449441], [1.360681593787323, 43.026436350930425]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,M�LENCHON,30.91,65.22,34.78,0.0,0.0,0.762310451,6.117893291000001,1.2947716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40,31,43.7,49.1,46.1,71,65,40,55
9008,ALOS,09,ARIEGE,42.898243278486966,1.129656435971974,1042,Commune simple,2385,[[[[1.167750759078733, 42.905671689520375], [1.158983110643268, 42.89627206732997], [1.155006486207379, 42.88708822538973], [1.133020764428572, 42.878658488625625], [1.131727097324167, 42.86690294923808], [1.114602182535726, 42.86936763498657], [1.104938739633974, 42.87237358967493], [1.095867398073608, 42.887575811057154], [1.107557305132028, 42.91034167023094], [1.135630677695046, 42.9287891388855], [1.140554860264643, 42.93533408609609], [1.160727910825818, 42.9078490072623], [1.167750759078733, 42.905671689520375]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.0,96.0,74.8,13491.3,M�LENCHON,25.23,67.09,32.91,0.18404694300000002,0.0,0.0,9.285424978,7.116508982999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,55,54.9,54.5,54.7,112,131,173,260
9009,ALZEN,09,ARIEGE,42.98122279088867,1.454295794905685,728,Commune simple,1794,[[[[1.427231034710906, 42.95777627884693], [1.423707160605232, 42.97176491168744], [1.411964399816985, 42.98614079734377], [1.4202781654275891, 42.988099154638704], [1.448774295017966, 42.988420408036404], [1.451185887326148, 42.99955336634246], [1.454100866361522, 43.00182340601419], [1.469012081155408, 42.996770909089285], [1.4831503247265871, 43.003173350352895], [1.496489070313349, 42.99166342684239], [1.480594663047206, 42.97584274177974], [1.46264243971213, 42.9704775314795], [1.459068551114364, 42.964150618707606], [1.427231034710906, 42.95777627884693]]]],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,224.0,147.0,12451.0,M�LENCHON,47.59,90.1,9.9,0.400428988,0.0,0.0,10.013451743000001,9.76518609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,128,109,40.2,37.3,38.9,237,163,81,83
